36.299999 1 0.9384858 0.85449755 0.85337257 0.67057693 1 
36.400002 1 0.9390955 0.85224229 0.85110664 0.66589111 1 
36.5 1 0.93969893 0.84996551 0.84881878 0.66123801 1 
36.599998 1 0.94029635 0.84766632 0.84650803 0.65661746 1 
36.700001 1 0.94088763 0.84534383 0.84417355 0.65202922 1 
36.799999 1 0.94147295 0.84299707 0.84181428 0.64747298 1 
36.900002 1 0.94205236 0.84062505 0.8394292 0.64294857 1 
37 1 0.94262582 0.83822668 0.83701724 0.63845581 1 
37.099998 1 0.9431935 0.83580083 0.83457726 0.63399446 1 
37.200001 1 0.94375539 0.83334637 0.83210802 0.62956429 1 
37.299999 1 0.9443115 0.83086205 0.82960832 0.62516505 1 
37.400002 1 0.94486201 0.82834661 0.82707685 0.62079656 1 
37.5 1 0.94540685 0.82579875 0.82451212 0.61645854 1 
37.599998 1 0.94594616 0.82321692 0.82191277 0.61215091 1 
37.700001 1 0.94647998 0.82059962 0.81927723 0.60787332 1 
37.799999 1 0.94700825 0.81794536 0.81660384 0.60362566 1 
37.900002 1 0.94753116 0.81525242 0.81389087 0.59940767 1 
38 1 0.94804865 0.81251901 0.81113654 0.59521919 1 
38.099998 1 0.94856083 0.80974323 0.80833888 0.59105992 1 
38.200001 1 0.94906777 0.80692321 0.80549592 0.58692974 1 
38.299999 1 0.9495694 0.80405676 0.80260545 0.58282846 1 
38.400002 1 0.95006591 0.80114168 0.79966515 0.5787558 1 
38.5 1 0.95055723 0.79817557 0.79667264 0.57471156 1 
38.599998 1 0.95104343 0.79515606 0.79362541 0.57069564 1 
38.700001 1 0.95152462 0.79208034 0.79052055 0.56670779 1 
38.799999 1 0.95200074 0.78894567 0.7873553 0.56274778 1 
38.900002 1 0.95247185 0.78574902 0.78412646 0.55881542 1 
39 1 0.95293808 0.78248715 0.78083074 0.55491054 1 
39.099998 1 0.95339936 0.77915668 0.77746457 0.55103296 1 
39.200001 1 0.95385575 0.77575392 0.77402419 0.5471825 1 
39.299999 1 0.95430726 0.77227491 0.77050555 0.54335892 1 
39.400002 1 0.95475399 0.76871556 0.76690435 0.53956205 1 
39.5 1 0.9551959 0.76507133 0.7632159 0.53579175 1 
39.599998 1 0.9556331 0.7613374 0.75943518 0.53204775 1 
39.700001 1 0.95606548 0.75750858 0.75555688 0.52832997 1 
39.799999 1 0.9564932 0.75357932 0.75157517 0.52463812 1 
39.900002 1 0.95691621 0.74954367 0.74748391 0.52097207 1 
40 1 0.95733458 0.74539506 0.74327624 0.51733166 1 
40.099998 1 0.95774823 0.7411266 0.73894501 0.51371664 1 
40.200001 1 0.95815724 0.73673064 0.73448235 0.51012695 1 
40.299999 1 0.9585616 0.73219907 0.72987968 0.50656229 1 
40.400002 1 0.95896131 0.72752297 0.72512776 0.50302255 1 
40.5 1 0.95935631 0.72269273 0.72021651 0.49950758 1 
40.599998 1 0.95974672 0.7176978 0.71513504 0.49601713 1 
40.700001 1 0.96013242 0.71252674 0.70987135 0.49255109 1 
40.799999 1 0.96051341 0.70716709 0.70441234 0.48910928 1 
40.900002 1 0.96088964 0.7016052 0.6987437 0.48569149 1 
41 1 0.96126109 0.69582599 0.69284981 0.4822976 1 
41.099998 1 0.96162766 0.68981302 0.68671334 0.47892743 1 
41.200001 1 0.96198934 0.68354821 0.6803152 0.47558081 1 
41.299999 1 0.96234602 0.67701161 0.67363459 0.47225755 1 
41.400002 1 0.96269757 0.6701811 0.66664809 0.46895754 1 
41.5 1 0.96304381 0.66303229 0.65933013 0.4656806 1 
41.599998 1 0.96338463 0.65553796 0.65165198 0.46242651 1 
41.700001 1 0.96371979 0.64766806 0.64358187 0.4591952 1 
41.799999 1 0.9640491 0.63938886 0.63508421 0.45598647 1 
41.900002 1 0.96437216 0.63066274 0.62611908 0.45280015 1 
42 1 0.9646886 0.62144744 0.61664182 0.4496361 1 
42.099998 1 0.96499801 0.61169559 0.60660201 0.44649413 1 
42.200001 1 0.96529973 0.6013537 0.59594285 0.44337416 1 
42.299999 1 0.96559304 0.59036118 0.58459991 0.44027597 1 
42.400002 1 0.96587694 0.57864958 0.57250005 0.43719944 1 
42.5 1 0.96615028 0.56614071 0.55956 0.43414438 1 
42.599998 1 0.96641153 0.55274564 0.5456844 0.43111071 1 
42.700001 1 0.96665859 0.53836226 0.53076404 0.4280982 1 
42.799999 1 0.96688884 0.52287352 0.51467323 0.42510676 1 
