15.45 1 -0.75295132 -1.1492124 -1.1448528 0 1 1 1 2.2527723 0.9963761 1.9834746 0 0.26465884 1 1 1 1 1 
15.6 1 -0.76025206 -1.1359925 -1.1315372 0 1 1 1 2.1905091 0.98825866 1.8845373 0 0.25998184 1 1 1 1 1 
15.75 1 -0.76733691 -1.1224698 -1.117908 0 1 1 1 2.1298904 0.9799614 1.7890205 0 0.25541881 1 1 1 1 1 
15.9 1 -0.77421224 -1.1086098 -1.1039293 0 1 1 1 2.0707748 0.97147763 1.6966763 0 0.25095898 1 1 1 1 1 
16.049999 1 -0.78088427 -1.0943735 -1.0895606 0 1 1 1 2.0130284 0.96279949 1.6072735 0 0.2465921 1 1 1 1 1 
16.200001 1 -0.78735894 -1.079717 -1.0747563 0 1 1 1 1.9565241 0.9539178 1.5205961 0 0.24230824 1 1 1 1 1 
16.35 1 -0.79364204 -1.0645906 -1.059464 0 1 1 1 1.9011413 0.94482201 1.436443 0 0.23809777 1 1 1 1 1 
16.5 1 -0.79973924 -1.0489372 -1.0436245 0 1 1 1 1.8467637 0.93550009 1.3546247 0 0.23395127 1 1 1 1 1 
16.65 1 -0.80565596 -1.0326916 -1.0271696 0 1 1 1 1.7932804 0.92593849 1.2749648 0 0.22985952 1 1 1 1 1 
16.799999 1 -0.81139749 -1.0157788 -1.0100206 0 1 1 1 1.740584 0.91612202 1.1972972 0 0.22581339 1 1 1 1 1 
16.950001 1 -0.81696886 -0.99811178 -0.99208629 0 1 1 1 1.6885713 0.90603399 1.1214671 0 0.2218038 1 1 1 1 1 
17.1 1 -0.82237506 -0.97958958 -0.97326028 0 1 1 1 1.6371427 0.89565587 1.04733 0 0.21782175 1 1 1 1 1 
17.25 1 -0.8276208 -0.96009356 -0.95341778 0 1 1 1 1.5862018 0.88496745 0.97475237 0 0.21385819 1 1 1 1 1 
17.4 1 -0.83271062 -0.93948424 -0.93241137 0 1 1 1 1.5356567 0.87394673 0.90361184 0 0.20990407 1 1 1 1 1 
17.549999 1 -0.83764887 -0.9175961 -0.91006595 0 1 1 1 1.48542 0.86257041 0.83379853 0 0.20595035 1 1 1 1 1 
17.700001 1 -0.84243959 -0.89423144 -0.88617194 0 1 1 1 1.4354103 0.85081369 0.76521701 0 0.20198806 1 1 1 1 1 
17.85 1 -0.84708667 -0.86915237 -0.86047655 0 1 1 1 1.3855541 0.83865124 0.69778889 0 0.19800836 1 1 1 1 1 
18 1 -0.85159349 -0.8420707 -0.83267254 0 1 1 1 1.3357892 0.82605785 0.63145703 0 0.19400287 1 1 1 1 1 
18.15 1 -0.85596287 -0.81263393 -0.80238348 0 1 1 1 1.2860696 0.81301016 0.5661912 0 0.18996388 1 1 1 1 1 
18.299999 1 -0.86019689 -0.78040749 -0.76914376 0 1 1 1 1.236372 0.79948866 0.50199664 0 0.18588503 1 1 1 1 1 
18.450001 1 -0.8642962 -0.74485093 -0.73237282 0 1 1 1 1.186707 0.78548199 0.43892571 0 0.18176222 1 1 1 1 1 
18.6 1 -0.86825877 -0.70528555 -0.69133925 0 1 1 1 1.1371348 0.77099234 0.37709489 0 0.17759505 1 1 1 1 1 
18.75 1 -0.872078 -0.660851 -0.64511353 0 1 1 1 1.0877883 0.75604469 0.31670889 0 0.17338923 1 1 1 1 1 
18.9 1 -0.87573665 -0.61044693 -0.59250331 0 1 1 1 1.0389086 0.74070001 0.25809637 0 0.16916044 1 1 1 1 1 
19.049999 1 -0.87919426 -0.55265361 -0.53196657 0 1 1 1 0.99089617 0.72507381 0.20176363 0 0.16494052 1 1 1 1 1 
19.200001 1 -0.88235068 -0.48562774 -0.46149829 0 1 1 1 0.94438392 0.70935667 0.14847875 0 0.16078791 1 1 1 1 1 
19.35 1 -0.88493872 -0.4069705 -0.37849015 0 1 1 1 0.900325 0.69381446 0.099410877 0 0.1568051 1 1 1 1 1 
19.5 1 -0.8861649 -0.31358418 -0.2795907 0 1 1 1 0.86002284 0.67866391 0.056380257 0 0.15316877 1 1 1 1 1 
19.65 1 -0.88347405 -0.20159519 -0.16067925 0 1 1 1 0.82476807 0.66341239 0.022346055 0 0.15018265 1 1 1 1 1 
19.799999 1 -0.8695119 -0.066609427 -0.017308634 0 1 1 1 0.79457957 0.64503688 0.0023502691 0 0.14836757 1 1 1 1 1 
19.950001 1 -0.83484298 0.095323816 0.15412767 0 1 1 1 0.77121514 0.62028098 0.0046718307 0 0.14859824 1 1 1 1 1 
20.1 1 -0.78556323 0.28702289 0.35613737 0 1 1 1 0.77185625 0.59832925 0.042391445 0 0.15233128 1 1 1 1 1 
20.25 1 -0.73344254 0.51031482 0.58998126 0 1 1 1 0.82914168 0.59493536 0.14395072 0 0.16223094 1 1 1 1 1 
20.4 1 -0.68226957 0.76315469 0.85143691 0 1 1 1 1.0063359 0.62713343 0.39073008 0 0.18383743 1 1 1 1 1 
20.549999 1 -0.63255501 1.0341662 1.125208 0 1 1 1 1.4892993 0.72814178 1.0618702 0 0.23022243 1 1 1 1 1 
20.700001 1 -0.584306 1.2996068 1.3837295 0 1 1 1 3.0421054 0.99041641 3.4253659 0 0.33900607 1 1 1 1 1 
20.85 1 -0.53748268 1.5289096 1.5963141 0 1 1 1 11.204008 1.8030525 17.46006 0 0.6709249 1 1 1 1 1 
21 1 -0.49204323 1.6993781 1.7454545 0 1 1 1 367.04794 9.752841 706.66174 0 3.9642212 1 1 1 1 1 
