2.0703001 -68.507408 -75.698807 1.2083233e-014 0.43551058 1 1 1 1 0.99872702 0.99978882 0.010668378 0.002181055 0.020510692 0.0053012548 -66.424637 -56.998917 
2.0904 -68.494102 -75.661255 1.2204562e-014 0.43492711 1 1 1 1 0.99871629 0.99978638 0.010698304 0.0021996598 0.020633092 0.0053499718 -66.411827 -56.99889 
2.1105001 -68.48082 -75.623779 1.2324436e-014 0.43434438 1 1 1 1 0.99870557 0.99978387 0.010728271 0.002218381 0.020754678 0.0053987862 -66.39901 -56.998863 
2.1306 -68.467552 -75.58638 1.2442874e-014 0.43376246 1 1 1 1 0.99869484 0.99978137 0.010758281 0.0022372187 0.020875465 0.0054477002 -66.386185 -56.998833 
2.1507001 -68.454292 -75.549057 1.2569145e-014 0.43318132 1 1 1 1 0.99868411 0.99977887 0.010788334 0.0022561734 0.02099546 0.0054967161 -66.373352 -56.998802 
2.1708 -68.441055 -75.51181 1.269574e-014 0.43260098 1 1 1 1 0.99867344 0.9997763 0.010818431 0.0022752455 0.021114681 0.0055458369 -66.360504 -56.998772 
2.1909001 -68.427826 -75.474632 1.2820817e-014 0.43202138 1 1 1 1 0.99866277 0.9997738 0.010848572 0.0022944352 0.021233136 0.0055950643 -66.347649 -56.998741 
2.211 -68.414619 -75.437538 1.2944395e-014 0.43144256 1 1 1 1 0.9986521 0.99977124 0.010878757 0.0023137426 0.021350838 0.0056444006 -66.334785 -56.998711 
2.2311001 -68.401421 -75.400513 1.3066491e-014 0.43086454 1 1 1 1 0.99864149 0.99976861 0.010908986 0.0023331689 0.021467799 0.0056938487 -66.321915 -56.998676 
2.2512 -68.388237 -75.363556 1.3187124e-014 0.43028727 1 1 1 1 0.99863082 0.99976605 0.010939261 0.0023527136 0.02158403 0.00574341 -66.309036 -56.998646 
2.2713001 -68.375069 -75.326683 1.3315564e-014 0.42971078 1 1 1 1 0.99862021 0.99976343 0.01096958 0.0023723773 0.021699542 0.0057930877 -66.29615 -56.998611 
2.2914 -68.361908 -75.289879 1.3444302e-014 0.42913508 1 1 1 1 0.99860966 0.99976081 0.010999945 0.0023921607 0.021814346 0.0058428831 -66.283249 -56.998577 
2.3115001 -68.34877 -75.253151 1.3571496e-014 0.42856014 1 1 1 1 0.99859905 0.99975818 0.011030355 0.0024120638 0.021928454 0.0058927992 -66.27034 -56.998539 
2.3316 -68.33564 -75.216492 1.3697166e-014 0.42798597 1 1 1 1 0.9985885 0.9997555 0.011060813 0.002432087 0.022041874 0.0059428373 -66.257423 -56.998505 
2.3517001 -68.322525 -75.179916 1.3821329e-014 0.42741254 1 1 1 1 0.99857795 0.99975288 0.011091316 0.0024522305 0.02215462 0.0059929998 -66.244499 -56.998466 
2.3717999 -68.309418 -75.143402 1.3944004e-014 0.42683992 1 1 1 1 0.9985674 0.9997502 0.011121865 0.0024724947 0.022266699 0.0060432884 -66.23156 -56.998428 
2.3919001 -68.296326 -75.106972 1.4074462e-014 0.42626804 1 1 1 1 0.99855691 0.99974746 0.011152462 0.0024928804 0.022378126 0.0060937055 -66.21862 -56.99839 
2.4119999 -68.283249 -75.07061 1.4205193e-014 0.42569694 1 1 1 1 0.99854636 0.99974477 0.011183106 0.0025133872 0.022488907 0.0061442531 -66.205666 -56.998352 
2.4321001 -68.270187 -75.034317 1.4334357e-014 0.42512661 1 1 1 1 0.99853587 0.99974203 0.011213798 0.002534016 0.022599053 0.0061949329 -66.192703 -56.99831 
2.4521999 -68.257133 -74.9981 1.4461973e-014 0.42455703 1 1 1 1 0.99852538 0.99973929 0.011244538 0.0025547671 0.022708576 0.0062457467 -66.179726 -56.998268 
2.4723001 -68.244095 -74.96196 1.4588059e-014 0.42398822 1 1 1 1 0.99851495 0.99973655 0.011275326 0.0025756403 0.022817483 0.0062966966 -66.166748 -56.998226 
2.4923999 -68.231064 -74.925888 1.4714492e-014 0.42342019 1 1 1 1 0.99850446 0.99973375 0.011306163 0.0025966365 0.022925785 0.0063477843 -66.153755 -56.998184 
2.5125 -68.218048 -74.889885 1.4848642e-014 0.4228529 1 1 1 1 0.99849403 0.99973094 0.011337048 0.0026177559 0.023033492 0.0063990117 -66.140755 -56.998138 
2.5325999 -68.205048 -74.853958 1.4981182e-014 0.42228636 1 1 1 1 0.9984836 0.99972814 0.011367982 0.0026389987 0.023140613 0.0064503807 -66.127747 -56.998093 
2.5527 -68.192055 -74.818108 1.5112135e-014 0.42172059 1 1 1 1 0.99847317 0.99972528 0.011398966 0.0026603653 0.023247156 0.0065018926 -66.114723 -56.998047 
