1.0599999 0.021986822 0.047263764 -64.983498 0.13025258 1 1 0.99489862 -80 -62.225014 0.022155641 0.091896422 0.00016881927 0.15355772 
1.0700001 0.022005202 0.04729398 -64.979263 0.13016574 1 1 0.99489367 -80 -62.219307 0.022174219 0.091904886 0.00016901651 0.15352665 
1.08 0.022023601 0.047324218 -64.975021 0.13007894 1 1 0.99488872 -80 -62.213596 0.022192815 0.091913357 0.00016921415 0.15349561 
1.09 0.022042023 0.047354478 -64.970787 0.12999222 1 1 0.99488372 -80 -62.207878 0.022211434 0.091921829 0.00016941222 0.1534646 
1.1 0.022060461 0.047384765 -64.966545 0.12990554 1 1 0.99487877 -80 -62.20216 0.022230072 0.091930307 0.00016961069 0.15343364 
1.11 0.022078922 0.047415078 -64.962303 0.12981892 1 1 0.99487376 -80 -62.196434 0.022248732 0.091938786 0.00016980959 0.1534027 
1.12 0.022097401 0.047445409 -64.958061 0.12973236 1 1 0.99486876 -80 -62.190708 0.022267411 0.091947272 0.00017000889 0.1533718 
1.13 0.022115901 0.04747577 -64.953812 0.12964585 1 1 0.99486375 -80 -62.184975 0.02228611 0.091955751 0.00017020862 0.15334092 
1.14 0.022134421 0.04750615 -64.94957 0.12955941 1 1 0.99485874 -80 -62.179237 0.022304831 0.091964245 0.00017040876 0.15331009 
1.15 0.022152962 0.047536556 -64.94532 0.12947303 1 1 0.99485373 -80 -62.173496 0.022323571 0.091972739 0.00017060933 0.15327929 
1.16 0.022171522 0.047566988 -64.941071 0.12938669 1 1 0.99484873 -80 -62.167751 0.022342332 0.091981232 0.00017081032 0.15324852 
1.17 0.022190101 0.047597442 -64.936821 0.12930043 1 1 0.99484372 -80 -62.161999 0.022361113 0.091989733 0.00017101174 0.15321778 
1.1799999 0.022208702 0.047627922 -64.932564 0.12921421 1 1 0.99483871 -80 -62.156246 0.022379916 0.091998234 0.00017121357 0.15318708 
